0,000000000000
0,000000000000
6,000000000000
19,000000000000
54,000000000000
94,000000000000
143,000000000000
193,000000000000
243,000000000000
300,000000000000
360,000000000000
480,000000000000
803,000000000000
1153,000000000000
1503,000000000000
3498,000000000000
7987,000000000000
17964,000000000000
51822,000000000000
113631,000000000000
