0,000000000000
0,000000000000
10,000000000000
45,000000000000
190,000000000000
435,000000000000
780,000000000000
1225,000000000000
1770,000000000000
2415,000000000000
3160,000000000000
4950,000000000000
11175,000000000000
19900,000000000000
31125,000000000000
124750,000000000000
499500,000000000000
1999000,000000000000
12497500,000000000000
49995000,000000000000
