0,000000000000
0,000000000000
0,000000000000
0,140000000000
0,000000000000
0,195959179423
0,000000000000
0,140000000000
0,140000000000
0,195959179423
0,237486841741
0,195959179423
0,346987031458
0,384187454246
0,480000000000
1,200000000000
0,663324958071
0,942072184071
2,819131071802
5,028916384272
