0,000000000000
0,000000000000
9,660000000000
24,340000000000
61,680000000000
103,840000000000
150,640000000000
197,840000000000
245,820000000000
293,640000000000
345,100000000000
454,460000000000
724,740000000000
1039,220000000000
1321,040000000000
3095,250000000000
4993,400000000001
6793,699999999999
10861,150000000001
14564,000000000000
