0,000000000000
0,000000000000
7,160000000000
23,940000000000
72,260000000000
125,400000000000
192,580000000000
263,000000000000
330,940000000000
410,740000000000
481,680000000000
637,580000000000
1070,800000000000
1578,300000000000
2042,860000000001
4888,900000000000
7907,900000000001
10919,900000000001
17594,650000000000
24860,599999999995
